0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,3.200000000000000000e+01,3.300000000000000000e+01,3.400000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01,4.000000000000000000e+01,4.100000000000000000e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,4.600000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01,5.200000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01,5.500000000000000000e+01,5.600000000000000000e+01,5.700000000000000000e+01,5.800000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01,6.100000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,6.400000000000000000e+01,6.500000000000000000e+01,6.600000000000000000e+01,6.700000000000000000e+01,6.800000000000000000e+01,6.900000000000000000e+01,7.000000000000000000e+01,7.100000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.400000000000000000e+01,7.500000000000000000e+01,7.600000000000000000e+01,7.700000000000000000e+01,7.800000000000000000e+01,7.900000000000000000e+01,8.000000000000000000e+01,8.100000000000000000e+01,8.200000000000000000e+01,8.300000000000000000e+01,8.400000000000000000e+01,8.500000000000000000e+01,8.600000000000000000e+01,8.700000000000000000e+01,8.800000000000000000e+01,8.900000000000000000e+01,9.000000000000000000e+01,9.100000000000000000e+01,9.200000000000000000e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.898749007417713131e+01,3.883884243889897192e+01,4.535216716494934985e+01,9.374288878028298200e+01,9.537517807500680078e+01,1.150034933412721756e+02,9.022624689806460196e+01,9.225437827369074739e+01,1.464956751531624093e+02,1.908792871790706727e+02,2.223615272920513917e+02,2.200175341675893605e+02,1.602847372175029932e+02,1.424931848105719041e+02,9.286812205477028215e+01,3.591205346309306634e+01,2.564572187323034669e+01,1.758346412493179756e+01,5.263199032644105557e+01,1.929343926521320043e+02,2.109621490294519504e+02,2.250175341675893605e+02,2.289320279508914098e+02,2.109042715735714637e+02,1.818792871790706727e+02,1.893123215527299124e+02,1.900116022926387984e+02,1.951580619403656556e+02,1.208344452361174746e+02,1.128115406512602590e+02,1.036017390902808017e+02,9.850271957668802258e+01,9.727931608425119236e+01,8.801173758657145640e+01,9.082363212294066557e+01,9.592265163653344473e+01,5.880934932291746975e+01,5.580934932291746975e+01,3.813167979325378099e+01,4.441205346309306634e+01,2.606319566129696241e+01,1.800093791299841328e+01,2.847432305468226943e+01,8.130353365407208344e+01,8.092570927919545909e+01,1.083031085588440163e+02,1.185011475860295889e+02,8.874288878028298200e+01,8.606732103347999896e+01,8.225943448054805174e+01,8.065576794747799738e+01,8.203468484778360903e+01,5.923117634580084712e+01,5.149783134007113716e+01,7.641312726035870639e+01,6.403370885721875538e+01,7.153370885721875538e+01,7.934395853312540225e+01,6.274461115439915204e+01,9.745772106981871730e+01,4.885216716494934985e+01,3.504440310090519972e+01,2.598901796276778242e+01,2.359909178477079905e+01,2.043681412460242086e+01,1.619417343748313698e+01,1.207106781186547551e+01,5.000000000000000000e+00,1.038516480713450463e+01,1.140312423743284853e+01,1.640312423743284853e+01,1.029611091722010840e+01,6.264982043070833839e+00,9.300537618869137546e+00,1.283607152480187530e+01,1.640312423743284853e+01,6.403124237432848531e+00,1.311132816993221795e+01,1.758346412493179756e+01,3.235392580572971610e+01,3.643921359356083656e+01,3.103088668036485132e+01,4.087974448216095880e+01,4.815985437144147596e+01,5.623754160190504336e+01,5.194200223045950793e+01,4.791087335631023336e+01,4.387974448216095880e+01,4.517133819184732602e+01,4.991475468209989685e+01,6.993973907660068789e+01
2.000000000000000000e+00,1.898749007417713131e+01,0.000000000000000000e+00,2.111653633011814435e+01,5.685067548505306689e+01,7.833711328689332731e+01,9.842077122253684252e+01,9.728118723249134803e+01,7.250394078928377439e+01,7.453207216490990561e+01,1.287733690443815817e+02,1.731569810702898451e+02,2.046392211832705641e+02,2.010300440934121866e+02,1.412972471433258193e+02,1.247708787017910765e+02,7.388063198059313663e+01,2.591111555009465306e+01,4.384759841991311902e+01,3.657095419910893241e+01,7.083386687312383856e+01,1.739469025779548303e+02,1.919746589552747764e+02,2.060300440934121866e+02,2.112097218421105822e+02,1.931819654647906361e+02,1.641569810702898451e+02,1.715900154439490848e+02,1.722892961838579708e+02,1.774357558315848280e+02,1.031121391273366470e+02,9.508923454247941720e+01,8.587943298149997418e+01,8.078041346790719501e+01,7.955700997547035058e+01,7.028943147779061462e+01,7.183614204876353426e+01,7.693516156235631342e+01,3.982185924874033844e+01,3.682185924874033844e+01,1.914418971907664613e+01,3.441111555009464951e+01,1.606225774829854913e+01,8.000000000000000000e+00,9.486832980505138124e+00,6.358122754529124876e+01,6.320340317041463152e+01,9.289733306545436164e+01,1.030953720926399342e+02,7.333711328689332731e+01,8.328196228616474173e+01,7.947407573323279451e+01,7.517291309971147939e+01,6.662890935439395435e+01,4.382540085241119954e+01,3.377552523129030959e+01,7.941555378683077038e+01,7.553221717732247953e+01,8.303221717732247953e+01,8.238955168065544399e+01,7.424311947450287619e+01,1.089562293899224414e+02,6.035067548505306689e+01,4.654291142100891676e+01,3.748752628287149946e+01,3.165657438802620050e+01,2.849429672785782230e+01,2.425165604073853842e+01,2.105855788604260681e+01,1.398749007417713131e+01,8.602325267042626677e+00,2.039061431160997984e+01,1.606225774829854913e+01,2.412451549659709826e+01,2.525247211724796514e+01,2.558625045511131546e+01,2.912178436104405321e+01,3.359392031604363638e+01,2.539061431160997984e+01,3.209881824410935280e+01,3.657095419910893241e+01,5.055580235241248488e+01,5.464109014024360533e+01,4.923276322704762009e+01,5.908162102884372757e+01,6.636173091812425184e+01,7.443941814858783346e+01,7.014387877714227670e+01,6.611274990299300214e+01,6.208162102884372757e+01,6.337321473853009479e+01,6.811663122878266563e+01,8.072795913857765981e+01
3.000000000000000000e+00,3.883884243889897192e+01,2.111653633011814435e+01,0.000000000000000000e+00,4.043385175115503927e+01,5.722057695677519007e+01,7.730423489241871948e+01,7.616465090237319657e+01,5.138740445916562294e+01,5.341553583479176126e+01,1.076568327142634303e+02,1.520404447401716936e+02,1.835226848531524126e+02,1.874050697907897529e+02,1.276722728407033856e+02,1.036543423716729393e+02,6.025565767797069583e+01,4.702765188021280096e+01,5.894909618668282292e+01,4.194256652838511457e+01,8.593536463989352114e+01,1.603219282753323967e+02,1.783496846526523427e+02,1.924050697907897529e+02,1.900931855119924307e+02,1.720654291346724847e+02,1.430404447401716936e+02,1.504734791138309333e+02,1.511727598537398194e+02,1.563192195014666765e+02,8.199560279721849554e+01,7.397269821236127996e+01,6.476289665138182272e+01,5.966387713778904356e+01,5.844047364535220623e+01,4.917289514767247738e+01,5.417289514767247738e+01,5.927191466126526365e+01,6.093839557885847569e+01,5.793839557885847569e+01,4.026072604919478692e+01,5.552765188021280096e+01,3.717879407841669348e+01,2.911653633011814435e+01,1.162970334961300800e+01,4.246469121517310441e+01,4.208686684029648717e+01,7.178079673533622440e+01,8.197883576252179694e+01,5.222057695677519007e+01,6.216542595604661869e+01,5.835753940311466437e+01,5.405637676959334925e+01,4.551237302427581710e+01,2.270886452229305519e+01,1.265898890117216347e+01,5.829901745671263313e+01,5.911539344342444480e+01,6.661539344342443769e+01,6.127301535053731385e+01,5.782629574060484146e+01,9.253940565602439960e+01,4.393385175115503927e+01,3.012608768711088914e+01,2.107070254897347183e+01,1.523975065412817109e+01,1.840202831429655106e+01,2.264466900141583494e+01,2.676777462703349642e+01,3.383884243889897192e+01,2.971886159716077103e+01,4.024196667633182045e+01,3.717879407841669348e+01,4.524105182671524261e+01,4.510382448196980931e+01,3.115710667752217589e+01,2.762157277158943813e+01,3.209370872658901419e+01,4.209370872658901419e+01,4.641470248338469418e+01,5.088683843838427379e+01,6.565730011918219589e+01,6.974258790701330213e+01,6.433426099381732399e+01,7.418311879561342437e+01,8.146322868489394864e+01,8.954091591535751604e+01,8.524537654391197350e+01,8.121424766976269893e+01,7.718311879561342437e+01,7.847471250529979159e+01,8.321812899555236243e+01,1.018444954686958113e+02
4.000000000000000000e+00,4.535216716494934275e+01,5.685067548505307400e+01,4.043385175115503927e+01,0.000000000000000000e+00,4.920043524276923108e+01,5.002301091005745803e+01,7.656690349619596248e+01,8.327282848805414517e+01,8.986668121506733087e+01,1.441079780945389928e+02,1.884915901204472561e+02,2.199738302334279751e+02,2.098179425725967349e+02,1.500851456225103675e+02,1.147506696802695387e+02,8.266853045977765646e+01,7.470524634489072469e+01,6.384361905524086467e+01,4.683708939694315632e+01,6.798880030749421621e+01,1.827348010571393786e+02,2.007625574344593247e+02,2.148179425725967349e+02,2.265443308922679932e+02,2.085165745149480472e+02,1.794915901204472561e+02,1.869246244941064958e+02,1.622690871623364330e+02,1.553533785646295087e+02,8.102976186038131345e+01,9.967335765790696200e+01,8.796865774718733633e+01,9.154930116667756579e+01,9.489161902562777584e+01,8.562404052794803988e+01,8.062404052794803988e+01,8.572306004154081904e+01,4.860975772792484406e+01,4.560975772792484406e+01,6.328742725758853283e+01,8.320524634489072469e+01,6.485638854309462431e+01,5.679413079479607518e+01,4.736384250454793232e+01,7.997229086918500229e+01,7.397229086918500229e+01,6.376065502133026541e+01,7.395869404851583795e+01,5.055580846034554554e+01,4.071515386853066332e+01,3.690726731559870899e+01,3.530360078252864042e+01,4.384760452784617257e+01,3.449453730893979753e+01,4.454441293006068747e+01,3.106096009540935299e+01,1.868154169226940553e+01,2.618154169226940553e+01,3.399179136817605951e+01,1.739244398944980219e+01,5.210555390486936744e+01,3.500000000000000000e+00,1.030776406404415191e+01,1.936314920218156743e+01,2.519410109702686640e+01,2.835637875719524459e+01,3.259901944431452847e+01,3.672212506993218994e+01,4.379319288179766545e+01,4.917835768893216652e+01,5.019631711923051398e+01,5.519631711923051398e+01,5.564827808216945471e+01,5.161714920802018014e+01,3.605162954608020698e+01,3.251609564014746923e+01,3.698823159514704884e+01,4.698823159514704884e+01,5.130922535194273593e+01,5.578136130694231554e+01,7.055182298774023764e+01,7.463711077557134388e+01,6.922878386237536574e+01,7.079677424177515377e+01,6.351666435249462950e+01,7.159435158295821111e+01,8.185903199007370290e+01,7.782790311592442833e+01,7.379677424177515377e+01,7.733230814770789152e+01,8.086928438107354111e+01,1.008942687755743322e+02
5.000000000000000000e+00,9.374288878028298200e+01,7.833711328689332731e+01,5.722057695677518296e+01,4.920043524276923108e+01,0.000000000000000000e+00,2.942628852587954214e+01,2.736646825342673139e+01,3.535685412164645669e+01,4.695426762638965812e+01,1.004160588443918840e+02,1.447996708703001332e+02,1.762819109832808522e+02,1.865506214569811618e+02,1.296962860065398502e+02,6.555023443750030765e+01,6.227967084380716045e+01,1.042482288369879768e+02,1.122343406705744826e+02,9.522781101227678846e+01,1.170395481454936828e+02,1.623459414411688613e+02,1.774952363188437516e+02,1.915506214569811618e+02,1.828524116421208703e+02,1.648246552648009242e+02,1.357996708703001332e+02,1.432327052439593729e+02,1.130686519195672020e+02,1.061529433218602634e+02,3.182932661761208237e+01,5.047292241513773803e+01,3.876822250441811235e+01,4.363332680026988442e+01,5.119969977548065998e+01,5.119690831350894200e+01,5.619690831350894200e+01,5.778028090491783075e+01,9.421119111353213782e+01,9.121119111353213782e+01,9.748130300596997699e+01,1.127482288369879768e+02,9.439937103519187644e+01,8.633711328689332731e+01,6.885028030638818564e+01,5.065739174051559246e+01,4.465739174051559246e+01,1.456021977856103611e+01,2.475825880574660687e+01,5.000000000000000000e+00,8.485281374238569541e+00,1.229316792717052387e+01,1.659433056069183721e+01,1.170820393249936942e+01,3.451171243448212778e+01,4.456158805560301772e+01,2.083697124781112109e+01,3.051889355049982910e+01,2.301889355049982910e+01,1.520864387459317513e+01,3.865830384854967861e+01,5.375825880574660687e+01,5.255074783799948079e+01,5.869848567937777517e+01,6.775387081751519247e+01,7.246032761090334873e+01,7.562260527107173402e+01,7.986524595819102501e+01,8.398835158380867938e+01,9.105941939567415488e+01,8.693943855393595754e+01,9.746254363310700342e+01,9.439937103519187644e+01,1.024616287834904256e+02,1.000078708233538123e+02,8.444235116141383912e+01,8.090681725548110137e+01,8.537895321048068809e+01,9.537895321048068809e+01,9.969994696727636097e+01,1.041720829222759335e+02,1.189425446030738556e+02,1.230278323909049618e+02,1.176195054777089837e+02,1.198475220797746346e+02,1.125674121904941103e+02,1.206450994209576777e+02,1.309097798280731695e+02,1.268786509539239091e+02,1.228475220797746346e+02,1.263830559857073723e+02,1.299200322190730219e+02,1.499450166135738129e+02
6.000000000000000000e+00,9.537517807500681499e+01,9.842077122253685673e+01,7.730423489241870527e+01,5.002301091005745803e+01,2.942628852587954214e+01,0.000000000000000000e+00,2.767231722218420487e+01,3.566270309040393016e+01,4.726011659514713159e+01,1.007219078131493575e+02,1.451055198390576209e+02,1.765877599520383399e+02,1.868564704257386779e+02,1.300021349752973379e+02,6.585608340625776691e+01,6.258551981256463392e+01,1.243318867726315062e+02,1.138666299652983014e+02,9.686010030700060724e+01,1.178621238127819026e+02,1.626517904099263490e+02,1.778010852876012677e+02,1.918564704257386779e+02,1.831582606108783580e+02,1.651305042335584119e+02,1.361055198390576209e+02,1.435385542127168605e+02,1.133745008883246612e+02,1.064587922906177369e+02,3.213517558636954874e+01,5.077877138389521150e+01,3.907407147317558582e+01,4.393917576902735789e+01,5.150554874423813345e+01,5.150275728226641547e+01,5.650275728226641547e+01,5.808612987367530422e+01,9.451704008228961129e+01,9.151704008228961129e+01,1.091947096119533001e+02,1.328318867726314920e+02,1.144830289708354059e+02,1.064207712225368567e+02,8.893393824203171505e+01,5.096324070927306593e+01,4.496324070927306593e+01,1.486606874731850603e+01,2.506410777450407323e+01,3.319488855114655479e+01,2.275458204223600234e+01,1.894669548930404801e+01,2.324785812282536313e+01,3.179186186814289528e+01,5.459537037012565008e+01,6.464524599124654003e+01,2.749049880994464701e+01,3.134146921778805250e+01,2.384146921778805250e+01,1.603121954188139853e+01,3.948087951583790556e+01,5.406410777450407323e+01,5.337332350528770775e+01,6.033077497410160817e+01,6.938616011223902547e+01,7.521711200708432443e+01,7.837938966725270973e+01,8.262203035437200072e+01,8.674513597998965508e+01,9.381620379185513059e+01,9.920136859898963166e+01,1.002193280292879791e+02,1.052193280292879791e+02,1.056712889922269198e+02,1.016401601180776453e+02,8.607464045613767212e+01,8.253910655020493436e+01,8.701124250520450687e+01,9.701124250520450687e+01,1.013322362620001797e+02,1.058043722169997523e+02,1.205748338977976744e+02,1.246601216856287806e+02,1.192517947724328025e+02,1.206700977470628544e+02,1.133899878577823301e+02,1.214676750882458975e+02,1.317323554953613893e+02,1.277012266212121290e+02,1.236700977470628544e+02,1.272056316529955922e+02,1.307426078863612418e+02,1.507675922808620328e+02
7.000000000000000000e+00,1.150034933412721898e+02,9.728118723249136224e+01,7.616465090237321078e+01,7.656690349619596248e+01,2.736646825342673139e+01,2.767231722218420487e+01,0.000000000000000000e+00,2.477724644320758784e+01,2.909208455035538776e+01,7.328350580870616682e+01,1.176671178346144302e+02,1.491493579475951492e+02,1.594180684212954588e+02,1.090122098581148009e+02,3.818376618407356915e+01,4.159559469538210408e+01,1.150841446062019884e+02,1.351137470890560337e+02,1.181072174307583396e+02,1.444060163989204000e+02,1.416618652927438120e+02,1.503626832831580487e+02,1.644180684212954588e+02,1.557198586064351673e+02,1.376921022291152212e+02,1.086671178346144302e+02,1.161001522082736841e+02,8.570218366614045635e+01,8.015456859909347997e+01,5.830951894845300743e+00,2.310645416171100663e+01,1.140175425099137918e+01,1.650077376458416367e+01,2.406714673979494279e+01,3.333472523747467164e+01,3.551283216508388563e+01,3.041381265149109936e+01,7.352711496510707434e+01,7.052711496510707434e+01,8.820478449477076310e+01,1.136051638198105707e+02,1.133434449807899114e+02,1.052811872324913622e+02,8.779435425198622056e+01,4.004292916997404461e+01,3.407778406207672361e+01,1.280624847486569706e+01,1.290201970671077625e+01,3.236646825342673139e+01,3.585174962766529916e+01,3.965963618059725349e+01,4.396079881411856860e+01,3.907467218592610436e+01,6.187818068790886628e+01,6.350566200120104554e+01,4.820343950123785248e+01,5.788536180392655695e+01,5.038536180392655695e+01,4.257511212801990297e+01,6.602477210197641000e+01,4.190201970671077447e+01,7.991721609142621219e+01,8.606495393280451367e+01,9.512033907094192386e+01,9.140440155650138365e+01,9.456667921666976895e+01,9.880931990378905994e+01,1.029324255294067143e+02,1.100034933412721898e+02,1.058835124995339925e+02,1.164066175787050383e+02,1.133434449807899114e+02,1.214057027290884605e+02,1.212684753843430201e+02,1.073217575798953902e+02,1.037862236739626525e+02,1.082583596289622392e+02,1.182583596289622392e+02,1.225793533857579121e+02,1.270514893407574846e+02,1.418219510215554067e+02,1.459072388093865413e+02,1.404989118961905490e+02,1.472139903332013375e+02,1.399338804439208275e+02,1.480115676743843949e+02,1.582762480814998867e+02,1.542451192073506263e+02,1.502139903332013375e+02,1.537495242391340753e+02,1.572865004724997391e+02,1.599220074082935810e+02
8.000000000000000000e+00,9.022624689806460196e+01,7.250394078928377439e+01,5.138740445916562294e+01,8.327282848805414517e+01,3.535685412164645669e+01,3.566270309040393016e+01,2.477724644320758784e+01,0.000000000000000000e+00,1.159741350474320143e+01,6.505920472274542021e+01,1.094428167486536836e+02,1.409250568616344026e+02,1.511937673353347122e+02,9.433943188489340059e+01,5.476183626224749190e+01,2.692281672216070376e+01,9.841505633937842390e+01,1.103365006458484459e+02,9.332997098755075172e+01,1.373227690990591441e+02,1.269890873195224117e+02,1.421383821971973020e+02,1.561937673353347122e+02,1.474955575204744207e+02,1.294678011431544746e+02,1.004428167486536836e+02,1.078758511223129375e+02,1.022802537443143791e+02,1.049318150423010678e+02,3.060819833805288681e+01,2.508019210293583257e+01,1.337549219221620866e+01,8.276472678623424173e+00,1.584284565383420329e+01,1.584005419186248531e+01,2.084005419186248531e+01,2.593907370545527158e+01,5.885433699188568113e+01,5.585433699188568113e+01,7.353200652154936279e+01,9.893238584658917034e+01,8.856619853758232352e+01,8.050394078928377439e+01,6.301710780877863272e+01,1.530053761886913755e+01,9.300537618869137546e+00,2.079663434308542236e+01,3.099467337027099134e+01,4.035685412164645669e+01,4.384213549588502445e+01,4.765002204881697878e+01,5.195118468233829390e+01,4.706505805414582255e+01,4.877829117911434764e+01,3.872841555799345770e+01,5.619382536945757778e+01,6.587574767214627514e+01,5.837574767214628224e+01,5.056549799623962826e+01,7.401515797019612819e+01,5.999467337027098779e+01,8.677282848805414517e+01,7.296506442400999504e+01,7.245810700813909477e+01,6.662715511329379581e+01,6.978943277346218110e+01,7.403207346058147209e+01,7.815517908619912646e+01,8.522624689806460196e+01,8.110626605632640462e+01,9.162937113549745050e+01,8.856619853758232352e+01,9.662845628588087266e+01,9.649122894113543225e+01,8.254451113668780238e+01,7.900897723075506462e+01,8.348111318575465134e+01,9.348111318575465134e+01,9.780210694255032422e+01,1.022742428975498967e+02,1.170447045783478188e+02,1.211299923661789251e+02,1.157216654529829469e+02,1.255705232547790473e+02,1.328506331440595716e+02,1.409283203745231390e+02,1.366327810030775822e+02,1.326016521289283219e+02,1.285705232547790615e+02,1.298621169644654287e+02,1.346055334547179996e+02,1.452492294350721806e+02
9.000000000000000000e+00,9.225437827369073318e+01,7.453207216490990561e+01,5.341553583479175416e+01,8.986668121506733087e+01,4.695426762638965812e+01,4.726011659514713159e+01,2.909208455035538776e+01,1.159741350474320143e+01,0.000000000000000000e+00,5.424129687947166900e+01,9.862490890537992527e+01,1.301071490183606443e+02,1.403758594920609539e+02,8.274201838015019916e+01,5.023880653688117093e+01,1.532540321741750233e+01,8.881395312823738664e+01,1.123646320214745629e+02,9.535810236317686872e+01,1.393509004746852611e+02,1.153916738147792103e+02,1.313204743539235437e+02,1.453758594920609539e+02,1.366776496772006624e+02,1.186498932998807163e+02,8.962490890537992527e+01,9.705794327903917917e+01,9.775722401894805103e+01,1.072440569994531927e+02,3.492303644520068673e+01,2.055716237756951159e+01,1.769033029936400681e+01,1.259131078577122409e+01,5.024937810560444973e+00,4.242640687119284770e+00,9.242640687119283882e+00,1.434166020071206837e+01,4.725692348714247970e+01,4.425692348714247970e+01,6.193459301680616846e+01,8.733497234184596891e+01,9.059432991320845474e+01,8.253207216490990561e+01,6.504523918440476393e+01,1.095084461961865330e+01,1.695084461961865330e+01,3.239404784782862379e+01,4.199410425706616223e+01,5.195426762638965812e+01,5.543954900062822588e+01,5.924743555356018021e+01,6.354859818708149533e+01,5.866247155888902398e+01,5.642859817986386872e+01,4.637872255874297878e+01,6.779123887420078631e+01,7.747316117688947656e+01,6.997316117688947656e+01,6.216291150098282969e+01,8.561257147493932962e+01,7.099410425706616934e+01,9.336668121506733087e+01,8.061537142475951612e+01,7.448623838376522599e+01,6.865528648891992702e+01,7.181756414908831232e+01,7.606020483620760331e+01,8.018331046182525768e+01,8.725437827369073318e+01,8.313439743195253584e+01,9.365750251112358171e+01,9.059432991320845474e+01,9.865658766150700387e+01,9.851936031676156347e+01,8.457264251231393359e+01,8.103710860638119584e+01,8.550924456138076835e+01,9.550924456138076835e+01,9.983023831817644123e+01,1.043023742731760137e+02,1.190728359539739358e+02,1.231581237418050421e+02,1.177497968286090639e+02,1.275986546304051643e+02,1.348787645196856886e+02,1.429564517501492560e+02,1.386609123787036992e+02,1.346297835045544389e+02,1.305986546304051785e+02,1.318902483400915457e+02,1.366336648303441166e+02,1.336518159303289792e+02
